Order, Family, Genus, Species_Count
Myrtales,Myrtaceae,Decaspermum,33
Myrtales,Myrtaceae,Lithomyrtus,11
Myrtales,Myrtaceae,Piliocalyx,9
Myrtales,Myrtaceae,Syzygium,1166
Myrtales,Myrtaceae,Heteropyxis,3
Myrtales,Myrtaceae,Psiloxylon,1
Myrtales,Myrtaceae,Stenostegia,1
Myrtales,Myrtaceae,Jambus,4
Myrtales,Myrtaceae,Enekbatus,10
Myrtales,Myrtaceae,Curitiba,1
Myrtales,Myrtaceae,Petraeomyrtus,1
Myrtales,Myrtaceae,Lhotzkya,1
Myrtales,Myrtaceae,Stereocaryum,3
Myrtales,Myrtaceae,Purpureostemon,1
Myrtales,Myrtaceae,Corynanthera,1
Myrtales,Myrtaceae,Oxymyrrhine,4
Myrtales,Myrtaceae,Myrtaciphyllum,9
Myrtales,Myrtaceae,Tristaniandra,1
Myrtales,Myrtaceae,Hottea,10
Myrtales,Myrtaceae,Myrciophyllum,3
Myrtales,Myrtaceae,Stenospermum,1
Myrtales,Myrtaceae,Cyathostemon,1
Myrtales,Myrtaceae,Suarda,1
Myrtales,Myrtaceae,Tristanites,2
Myrtales,Myrtaceae,Ozandra,1
Myrtales,Myrtaceae,Aluta,5
Myrtales,Myrtaceae,Doxomma,1
Myrtales,Myrtaceae,Pseudanamomis,2
Myrtales,Myrtaceae,Myrceugeina,8
Myrtales,Myrtaceae,Myrtella,3
Myrtales,Myrtaceae,Leciscium,1
Myrtales,Myrtaceae,Myrtophyllum,1
Myrtales,Myrtaceae,Calyptrogenia,6
Myrtales,Myrtaceae,Myrrhinium,1
Myrtales,Myrtaceae,Amomyrtella,1
Myrtales,Myrtaceae,Guaiava,1
Myrtales,Myrtaceae,Hypocalymna,7
Myrtales,Myrtaceae,Calycorectes,29
Myrtales,Myrtaceae,Myrtoleucodendron,8
Myrtales,Myrtaceae,Billottia,2
Myrtales,Myrtaceae,Marlieria,1
Myrtales,Myrtaceae,Pleurocalyptus,2
Myrtales,Myrtaceae,Myrtiphyllum,1
Myrtales,Myrtaceae,Accara,1
Myrtales,Myrtaceae,Calophylloides,1
Myrtales,Myrtaceae,Ciposia,1
Myrtales,Myrtaceae,Mitranthes,8
Myrtales,Myrtaceae,Leantria,1
Myrtales,Myrtaceae,Stravadium,1
Myrtales,Myrtaceae,Basisperma,1
Myrtales,Myrtaceae,Cheyniana,2
Myrtales,Myrtaceae,Meteoromyrtus,1
Myrtales,Vochysiaceae,Qualea,65
Myrtales,Vochysiaceae,Vochysia,141
Myrtales,Vochysiaceae,Erismadelphus,2
Myrtales,Vochysiaceae,Callisthene,12
Myrtales,Vochysiaceae,Erisma,17
Myrtales,Vochysiaceae,Salvertia,1
Myrtales,Vochysiaceae,Ruizterania,2
Myrtales,Vochysiaceae,Korupodendron,1
Myrtales,Onagraceae,Ludwigia,89
Myrtales,Onagraceae,Gongylocarpus,2
Myrtales,Onagraceae,Megacorax,1
Myrtales,Onagraceae,Lopezia,24
Myrtales,Onagraceae,Tetrapteron,2
Myrtales,Onagraceae,Eremothera,7
Myrtales,Onagraceae,Xylonagra,1
Myrtales,Onagraceae,Camissoniopsis,14
Myrtales,Onagraceae,Camissonia,23
Myrtales,Onagraceae,Clarkia,46
Myrtales,Onagraceae,Neoholmgrenia,2
Myrtales,Onagraceae,Chylismia,16
Myrtales,Onagraceae,Gaura,3
Myrtales,Onagraceae,Eulobus,4
Myrtales,Onagraceae,Taraxia,3
Myrtales,Onagraceae,Oenothera,292
Myrtales,Onagraceae,Gayophytum,12
Myrtales,Onagraceae,Chylismiella,1
Myrtales,Onagraceae,Fuchsia,116
Myrtales,Onagraceae,Circaea,15
Myrtales,Onagraceae,Hauya,4
Myrtales,Onagraceae,Epilobium,273
Myrtales,Onagraceae,Chamerion,5
Myrtales,Onagraceae,Corsinipollenites,4
Myrtales,Onagraceae,Kneiffia,1
Myrtales,Onagraceae,Onagra,5
Myrtales,Onagraceae,Guaropsis,1
Myrtales,Onagraceae,Raimannia,1
Myrtales,Onagraceae,Chamissonia,6
Myrtales,Onagraceae,Phaeostoma,2
Myrtales,Onagraceae,Crassiorites,1
Myrtales,Onagraceae,Jussitriporites,1
Myrtales,Onagraceae,Calytophus,2
Myrtales,Onagraceae,Pleurostemon,1
Myrtales,Crypteroniaceae,Axinandra,4
Myrtales,Crypteroniaceae,Crypteronia,7
Myrtales,Crypteroniaceae,Dactylocladus,2
Celastrales,Lepidobotryaceae,Myrtaceidites,3
Celastrales,Lepidobotryaceae,Ruptiliocarpon,1
Celastrales,Celastraceae,Lepidobotrys,1
Celastrales,Celastraceae,Pottingeria,1
Celastrales,Celastraceae,Cassine,11
Celastrales,Celastraceae,Polycardia,4
Celastrales,Celastraceae,Psammomoya,4
Celastrales,Celastraceae,Stackhousia,19
Celastrales,Celastraceae,Salacighia,2
Celastrales,Celastraceae,Canotia,2
Celastrales,Celastraceae,Lydenburgia,2
Celastrales,Celastraceae,Menepetalum,5
Celastrales,Celastraceae,Brexia,13
Celastrales,Celastraceae,Tricerma,6
Celastrales,Celastraceae,Brexiella,6
Celastrales,Celastraceae,Euonymus,60
Celastrales,Celastraceae,Wilczekra,112
Celastrales,Celastraceae,Cheiloclinium,12
Celastrales,Celastraceae,Monimopetalum,1
Celastrales,Celastraceae,Maytenus,184
Celastrales,Celastraceae,Sarawakodendron,1
Celastrales,Celastraceae,Anthodon,3
Celastrales,Celastraceae,Simicratea,1
Celastrales,Celastraceae,Campylostemon,6
Celastrales,Celastraceae,Helictonema,2
Celastrales,Celastraceae,Semialarium,2
Celastrales,Celastraceae,Elachyptera,7
Celastrales,Celastraceae,Cuervea,7
Celastrales,Celastraceae,Pristimera,37
Celastrales,Celastraceae,Trochantha,2
Celastrales,Celastraceae,Apodostigma,1
Celastrales,Celastraceae,Reissantia,8
Celastrales,Celastraceae,Tristemonanthus,2
Celastrales,Celastraceae,Loeseneriella,28
Celastrales,Celastraceae,Hylenaea,4
Celastrales,Celastraceae,Plagiopteron,1
Celastrales,Celastraceae,Hippocratea,21
Celastrales,Celastraceae,Prionostemma,2
Celastrales,Celastraceae,Mystroxylon,3
Celastrales,Celastraceae,Torralbasia,1
Celastrales,Celastraceae,Platypterocarpus,1
Celastrales,Celastraceae,Denhamia,15
Celastrales,Celastraceae,Hypsophila,2
Celastrales,Celastraceae,Quetzalia,6
Celastrales,Celastraceae,Elaeodendron,42
Celastrales,Celastraceae,Lophopetalum,19
Celastrales,Celastraceae,Putterlickia,5
Celastrales,Celastraceae,Evonymopsis,1
Celastrales,Celastraceae,Gloveria,1
Celastrales,Celastraceae,Pleurostylia,9
Celastrales,Celastraceae,Tripterococcus,1
Celastrales,Celastraceae,Tripterygium,5
Celastrales,Celastraceae,Plenckia,4
Celastrales,Celastraceae,Pseudosalacia,1
Celastrales,Celastraceae,Salaciopsis,5
Celastrales,Celastraceae,Gymnosporia,115
Celastrales,Celastraceae,Orthosphenia,1
Celastrales,Celastraceae,Catha,4
Celastrales,Celastraceae,Lauridia,2
Celastrales,Celastraceae,Pterocelastrus,4
Celastrales,Celastraceae,Celastrus,69
Celastrales,Celastraceae,Zinowiewia,11
Celastrales,Celastraceae,Peripterygia,1
Celastrales,Celastraceae,Hartogiopsis,1
Celastrales,Celastraceae,Fraunhofera,1
Celastrales,Celastraceae,Salvadoropsis,1
Celastrales,Celastraceae,Empleuridium,1
Celastrales,Celastraceae,Thyrsosalacia,4
Celastrales,Celastraceae,Paxistima,2
Celastrales,Celastraceae,Mortonia,7
Celastrales,Celastraceae,Macgregoria,1
Celastrales,Celastraceae,Robsonodendron,2
Celastrales,Celastraceae,Microtropis,64
Celastrales,Celastraceae,Tontelea,35
Celastrales,Celastraceae,Rzedowskia,1
Celastrales,Celastraceae,Siphonodon,5
Celastrales,Celastraceae,Haydenoxylon,3
Celastrales,Celastraceae,Wimmeria,16
Celastrales,Celastraceae,Apatophyllum,5
Celastrales,Celastraceae,Schaefferia,17
Celastrales,Celastraceae,Allocassine,1
Celastrales,Celastraceae,Brassiantha,2
Celastrales,Celastraceae,Gyminda,4
Celastrales,Celastraceae,Kokoona,10
Celastrales,Celastraceae,Salacia,206
Celastrales,Celastraceae,Acanthothamnus,1
Celastrales,Celastraceae,Dinghoua,1
Celastrales,Celastraceae,Parnassia,78
Celastrales,Celastraceae,Maurocenia,2
Celastrales,Celastraceae,Glyptopetalum,37
Celastrales,Celastraceae,Hedraianthera,1
Celastrales,Celastraceae,Crossopetalum,27
Celastrales,Celastraceae,Hexaspora,1
Celastrales,Celastraceae,Dicarpellum,4
Celastrales,Celastraceae,Peritassa,20
Celastrales,Celastraceae,Caryospermum,1
Celastrales,Celastraceae,Tetrasiphon,1
Celastrales,Celastraceae,Nicobariodendron,1
Celastrales,Celastraceae,Kenyattathrips,1
Celastrales,Celastraceae,Telemachia,1
Celastrales,Celastraceae,Bequaertia,1
Celastrales,Celastraceae,Guevinia,1
Celastrales,Celastraceae,Xylonymus,1
Celastrales,Celastraceae,Kurrimia,4
Celastrales,Celastraceae,Tonsella,1
Celastrales,Celastraceae,Ptelidium,3
Celastrales,Celastraceae,Goniodiscus,2
Celastrales,Celastraceae,Oreophila,1
Celastrales,Celastraceae,Schranckia,1
Celastrales,Celastraceae,Celastrophyllum,1
Fabales,Fabaceae,Umtiza,1
Fabales,Fabaceae,Haematoxylum,5
Fabales,Fabaceae,Poincianella,22
Fabales,Fabaceae,Parkinsonia,12
Fabales,Fabaceae,Zuccagnia,1
Fabales,Fabaceae,Moldenhawera,14
Fabales,Fabaceae,Tetrapterocarpon,2
Fabales,Fabaceae,Guilandina,4
Fabales,Fabaceae,Erythrophleum,11
Fabales,Fabaceae,Chidlowia,1
Fabales,Fabaceae,Stachyothyrsus,3
Fabales,Fabaceae,Cenostigma,3
Fabales,Fabaceae,Mezoneuron,12
Fabales,Fabaceae,Vouacapoua,4
Fabales,Fabaceae,Orphanodendron,3
Fabales,Fabaceae,Jacqueshuberia,6
Fabales,Fabaceae,Libidibia,6
Fabales,Fabaceae,Caesalpinia,111
Fabales,Fabaceae,Sympetalandra,5
Fabales,Fabaceae,Burkea,1
Fabales,Fabaceae,Erythrostemon,2
Fabales,Fabaceae,Arcoa,1
Fabales,Fabaceae,Acrocarpus,1
Fabales,Fabaceae,Ceratonia,2
Fabales,Fabaceae,Cordeauxia,1
Fabales,Fabaceae,Batesia,1
Fabales,Fabaceae,Colvillea,1
Fabales,Fabaceae,Pachyelasma,1
Fabales,Fabaceae,Pterolobium,11
Fabales,Fabaceae,Stahlia,1
Fabales,Fabaceae,Delonix,11
Fabales,Fabaceae,Stenodrepanum,1
Fabales,Fabaceae,Bussea,7
Fabales,Fabaceae,Arapatiella,2
Fabales,Fabaceae,Melanoxylon,1
Fabales,Fabaceae,Tara,2
Fabales,Fabaceae,Biancaea,5
Fabales,Fabaceae,Hoffmannseggia,27
Fabales,Fabaceae,Gleditsia,16
Fabales,Fabaceae,Lemuropisum,1
Fabales,Fabaceae,Balsamocarpon,1
Fabales,Fabaceae,Heteroflorum,1
Fabales,Fabaceae,Dimorphandra,26
Fabales,Fabaceae,Peltophorum,9
Fabales,Fabaceae,Diptychandra,1
Fabales,Fabaceae,Pomaria,15
Fabales,Fabaceae,Pterogyne,1
Fabales,Fabaceae,Conzattia,3
Fabales,Fabaceae,Arquita,5
Fabales,Fabaceae,Campsiandra,7
Fabales,Fabaceae,Tachigali,84
Fabales,Fabaceae,Coulteria,2
Fabales,Fabaceae,Recordoxylon,2
Fabales,Fabaceae,Lophocarpinia,1
Fabales,Fabaceae,Denisophytum,1
Fabales,Fabaceae,Stuhlmannia,1
Fabales,Fabaceae,Schizolobium,2
Fabales,Fabaceae,Mora,7
Fabales,Fabaceae,Gymnocladus,5
Fabales,Fabaceae,Cercidium,3
Fabales,Fabaceae,Adenolobus,2
Fabales,Fabaceae,Brenierea,1
Fabales,Fabaceae,Cercis,11
Fabales,Fabaceae,Barklya,1
Fabales,Fabaceae,Gigasiphon,5
Fabales,Fabaceae,Bauhinia,320
Fabales,Fabaceae,Lysiphyllum,5
Fabales,Fabaceae,Griffonia,3
Fabales,Fabaceae,Schnella,6
Fabales,Fabaceae,Tylosema,7
Fabales,Fabaceae,Piliostigma,3
Fabales,Fabaceae,Phanera,27
Fabales,Fabaceae,Kingiodendron,5
Fabales,Fabaceae,Macrolobium,72
Fabales,Fabaceae,Tetraberlinia,7
Fabales,Fabaceae,Icuria,1
Fabales,Fabaceae,Neoapaloxylon,3
Fabales,Fabaceae,Cynometra,87
Fabales,Fabaceae,Paramacrolobium,1
Fabales,Fabaceae,Detarium,4
Fabales,Fabaceae,Elizabetha,10
Fabales,Fabaceae,Polystemonanthus,1
Fabales,Fabaceae,Sindora,19
Fabales,Fabaceae,Barnebydendron,2
Fabales,Fabaceae,Lysidice,2
Fabales,Fabaceae,Didelotia,12
Fabales,Fabaceae,Baikiaea,7
Fabales,Fabaceae,Bikinia,10
Fabales,Fabaceae,Loesenera,4
Fabales,Fabaceae,Humboldtia,6
Fabales,Fabaceae,Normandiodendron,2
Fabales,Fabaceae,Brandzeia,1
Fabales,Fabaceae,Talbotiella,6
Fabales,Fabaceae,Brachycylix,1
Fabales,Fabaceae,Sindoropsis,1
Fabales,Fabaceae,Oddoniodendron,3
Fabales,Fabaceae,Saraca,12
Fabales,Fabaceae,Intsia,3
Fabales,Fabaceae,Peltogyne,26
Fabales,Fabaceae,Cryptosepalum,10
Fabales,Fabaceae,Pseudosindora,1
Fabales,Fabaceae,Hymenaea,19
Fabales,Fabaceae,Heterostemon,7
Fabales,Fabaceae,Maniltoa,22
Fabales,Fabaceae,Lebruniodendron,1
Fabales,Fabaceae,Librevillea,1
Fabales,Fabaceae,Microberlinia,2
Fabales,Fabaceae,Stemonocoleus,1
Fabales,Fabaceae,Crudia,51
Fabales,Fabaceae,Brownea,30
Fabales,Fabaceae,Amherstia,1
Fabales,Fabaceae,Hardwickia,1
Fabales,Fabaceae,Hymenostegia,14
Fabales,Fabaceae,Colophospermum,1
Fabales,Fabaceae,Browneopsis,4
Fabales,Fabaceae,Englerodendron,2
Fabales,Fabaceae,Annea,2
Fabales,Fabaceae,Gilletiodendron,5
Fabales,Fabaceae,Eperua,15
Fabales,Fabaceae,Gabonius,1
Fabales,Fabaceae,Micklethwaitia,1
Fabales,Fabaceae,Aphanocalyx,15
Fabales,Fabaceae,Tessmannia,13
Fabales,Fabaceae,Dicymbe,18
Fabales,Fabaceae,Prioria,7
Fabales,Fabaceae,Leonardoxa,1
Fabales,Fabaceae,Anthonotha,29
Fabales,Fabaceae,Ecuadendron,1
Fabales,Fabaceae,Brachystegia,33
Fabales,Fabaceae,Tamarindus,1
Fabales,Fabaceae,Julbernardia,11
Fabales,Fabaceae,Scorodophloeus,3
Fabales,Fabaceae,Paloue,5
Fabales,Fabaceae,Isoberlinia,5
Fabales,Fabaceae,Schotia,4
Fabales,Fabaceae,Copaifera,47
Fabales,Fabaceae,Michelsonia,1
Fabales,Fabaceae,Brodriguesia,1
Fabales,Fabaceae,Guibourtia,16
Fabales,Fabaceae,Afzelia,11
Fabales,Fabaceae,Plagiosiphon,5
Fabales,Fabaceae,Paloveopsis,1
Fabales,Fabaceae,Daniellia,8
Fabales,Fabaceae,Gilbertiodendron,31
Fabales,Fabaceae,Augouardia,1
Fabales,Fabaceae,Goniorrhachis,1
Fabales,Fabaceae,Gossweilerodendron,1
Fabales,Fabaceae,Zenkerella,5
Fabales,Fabaceae,Neochevalierodendron,1
Fabales,Fabaceae,Berlinia,20
Fabales,Fabaceae,Hylodendron,1
Fabales,Fabaceae,Eurypetalum,3
Fabales,Fabaceae,Koompassia,3
Fabales,Fabaceae,Duparquetia,1
Fabales,Fabaceae,Dicorynia,2
Fabales,Fabaceae,Martiodendron,5
Fabales,Fabaceae,Dialium,41
Fabales,Fabaceae,Chamaecrista,317
Fabales,Fabaceae,Distemonanthus,1
Fabales,Fabaceae,Mendoravia,1
Fabales,Fabaceae,Cassia,85
Fabales,Fabaceae,Senna,260
Fabales,Fabaceae,Eligmocarpus,1
Fabales,Fabaceae,Labichea,14
Fabales,Fabaceae,Petalostylis,2
Fabales,Fabaceae,Kalappia,1
Fabales,Fabaceae,Zenia,1
Fabales,Fabaceae,Storckiella,4
Fabales,Fabaceae,Poeppigia,1
Fabales,Fabaceae,Baudouinia,6
Fabales,Fabaceae,Apuleia,1
Fabales,Fabaceae,Microcharis,34
Fabales,Fabaceae,Vaughania,11
Fabales,Fabaceae,Cyamopsis,5
Fabales,Fabaceae,Rhynchotropis,2
Fabales,Fabaceae,Indigastrum,8
Fabales,Fabaceae,Phylloxylon,8
Fabales,Fabaceae,Indigofera,666
Fabales,Fabaceae,Melilotus,18
Fabales,Fabaceae,Ononis,85
Fabales,Fabaceae,Trigonella,105
Fabales,Fabaceae,Trifolium,274
Fabales,Fabaceae,Medicago,109
Fabales,Fabaceae,Parochetus,2
Fabales,Fabaceae,Coursetia,38
Fabales,Fabaceae,Lennea,3
Fabales,Fabaceae,Poissonia,5
Fabales,Fabaceae,Genistidium,12
Fabales,Fabaceae,Hebestigma,1
Fabales,Fabaceae,Cracca,7
Fabales,Fabaceae,Robinia,5
Fabales,Fabaceae,Poitea,14
Fabales,Fabaceae,Sphinctospermum,1
Fabales,Fabaceae,Gliricidia,7
Fabales,Fabaceae,Peteria,3
Fabales,Fabaceae,Olneya,1
Fabales,Fabaceae,Templetonia,13
Fabales,Fabaceae,Plagiocarpus,1
Fabales,Fabaceae,Poecilanthe,10
Fabales,Fabaceae,Brongniartia,54
Fabales,Fabaceae,Hovea,40
Fabales,Fabaceae,Tabaroa,1
Fabales,Fabaceae,Lamprolobium,2
Fabales,Fabaceae,Cyclolobium,6
Fabales,Fabaceae,Harpalyce,33
Fabales,Fabaceae,Caragana,92
Fabales,Fabaceae,Calophaca,10
Fabales,Fabaceae,Tibetia,6
Fabales,Fabaceae,Gueldenstaedtia,11
Fabales,Fabaceae,Chesneya,31
Fabales,Fabaceae,Spongiocarpella,2
Fabales,Fabaceae,Chesniella,14
Fabales,Fabaceae,Halimodendron,1
Fabales,Fabaceae,Sphaerophysa,2
Fabales,Fabaceae,Erophaca,1
Fabales,Fabaceae,Lessertia,53
Fabales,Fabaceae,Oxytropis,598
Fabales,Fabaceae,Carmichaelia,14
Fabales,Fabaceae,Notospartium,1
Fabales,Fabaceae,Corallospartium,35
Fabales,Fabaceae,Clianthus,2
Fabales,Fabaceae,Glycyrrhiza,24
Fabales,Fabaceae,Smirnowia,1
Fabales,Fabaceae,Barnebyella,1
Fabales,Fabaceae,Sutherlandia,6
Fabales,Fabaceae,Phyllolobium,11
Fabales,Fabaceae,Oreophysa,1
Fabales,Fabaceae,Swainsona,61
Fabales,Fabaceae,Biserrula,1
Fabales,Fabaceae,Eremosparton,4
Fabales,Fabaceae,Colutea,27
Fabales,Fabaceae,Galega,9
Fabales,Fabaceae,Astragalus,3151
Fabales,Fabaceae,Montigena,1
Fabales,Fabaceae,Cicer,45
Fabales,Fabaceae,Dipteryx,10
Fabales,Fabaceae,Pterodon,3
Fabales,Fabaceae,Taralea,6
Fabales,Fabaceae,Errazurizia,4
Fabales,Fabaceae,Marina,37
Fabales,Fabaceae,Eysenhardtia,11
Fabales,Fabaceae,Amorpha,17
Fabales,Fabaceae,Psorothamnus,9
Fabales,Fabaceae,Parryella,1
Fabales,Fabaceae,Petalostemon,1
Fabales,Fabaceae,Dalea,187
Fabales,Fabaceae,Apoplanesia,2
Fabales,Fabaceae,Corethrodendron,5
Fabales,Fabaceae,Ebenus,17
Fabales,Fabaceae,Hedysarum,215
Fabales,Fabaceae,Onobrychis,165
Fabales,Fabaceae,Alhagi,6
Fabales,Fabaceae,Greuteria,2
Fabales,Fabaceae,Taverniera,15
Fabales,Fabaceae,Sulla,1
Fabales,Fabaceae,Podlechiella,1
Fabales,Fabaceae,Sartoria,1
Fabales,Fabaceae,Eversmannia,4
Fabales,Fabaceae,Rafnia,29
Fabales,Fabaceae,Calobota,8
Fabales,Fabaceae,Aspalathus,261
Fabales,Fabaceae,Rothia,2
Fabales,Fabaceae,Pearsonia,11
Fabales,Fabaceae,Robynsiophyton,1
Fabales,Fabaceae,Lotononis,168
Fabales,Fabaceae,Ezoloba,1
Fabales,Fabaceae,Lebeckia,32
Fabales,Fabaceae,Euchlora,1
Fabales,Fabaceae,Wiborgia,9
Fabales,Fabaceae,Crotalaria,701
Fabales,Fabaceae,Bolusia,5
Fabales,Fabaceae,Wiborgiella,6
Fabales,Fabaceae,Leobordea,4
Fabales,Fabaceae,Platymiscium,29
Fabales,Fabaceae,Ormocarpopsis,6
Fabales,Fabaceae,Cranocarpus,3
Fabales,Fabaceae,Fiebrigiella,1
Fabales,Fabaceae,Fissicalyx,1
Fabales,Fabaceae,Tipuana,1
Fabales,Fabaceae,Andira,49
Fabales,Fabaceae,Platypodium,2
Fabales,Fabaceae,Maraniona,1
Fabales,Fabaceae,Inocarpus,2
Fabales,Fabaceae,Cascaronia,1
Fabales,Fabaceae,Etaballia,1
Fabales,Fabaceae,Geissaspis,5
Fabales,Fabaceae,Zornia,92
Fabales,Fabaceae,Ormocarpum,22
Fabales,Fabaceae,Smithia,23
Fabales,Fabaceae,Chaetocalyx,17
Fabales,Fabaceae,Steinbachiella,1
Fabales,Fabaceae,Grazielodendron,1
Fabales,Fabaceae,Peltiera,2
Fabales,Fabaceae,Stylosanthes,55
Fabales,Fabaceae,Humularia,32
Fabales,Fabaceae,Dalbergia,273
Fabales,Fabaceae,Arachis,83
Fabales,Fabaceae,Pictetia,8
Fabales,Fabaceae,Kotschya,29
Fabales,Fabaceae,Cyclocarpa,1
Fabales,Fabaceae,Aeschynomene,196
Fabales,Fabaceae,Machaerium,163
Fabales,Fabaceae,Geoffroea,2
Fabales,Fabaceae,Amicia,8
Fabales,Fabaceae,Poiretia,12
Fabales,Fabaceae,Pterocarpus,42
Fabales,Fabaceae,Chapmannia,7
Fabales,Fabaceae,Diphysa,18
Fabales,Fabaceae,Weberbauerella,2
Fabales,Fabaceae,Discolobium,9
Fabales,Fabaceae,Ramorinoa,1
Fabales,Fabaceae,Adesmia,232
Fabales,Fabaceae,Centrolobium,8
Fabales,Fabaceae,Paramachaerium,5
Fabales,Fabaceae,Soemmeringia,1
Fabales,Fabaceae,Nissolia,17
Fabales,Fabaceae,Hymenolobium,15
Fabales,Fabaceae,Bryaspis,2
Fabales,Fabaceae,Riedeliella,4
Fabales,Fabaceae,Brya,6
Fabales,Fabaceae,Ptychosema,2
Fabales,Fabaceae,Aenictophyton,1
Fabales,Fabaceae,Muelleranthus,3
Fabales,Fabaceae,Bossiaea,64
Fabales,Fabaceae,Goodia,2
Fabales,Fabaceae,Platylobium,6
Fabales,Fabaceae,Ammopiptanthus,2
Fabales,Fabaceae,Thermopsis,34
Fabales,Fabaceae,Piptanthus,5
Fabales,Fabaceae,Anagyris,2
Fabales,Fabaceae,Baptisia,25
Fabales,Fabaceae,Pickeringia,1
Fabales,Fabaceae,Retama,3
Fabales,Fabaceae,Ulex,13
Fabales,Fabaceae,Cytisophyllum,1
Fabales,Fabaceae,Cytisus,103
Fabales,Fabaceae,Lupinus,501
Fabales,Fabaceae,Chamaecytisus,6
Fabales,Fabaceae,Polhillia,7
Fabales,Fabaceae,Podocytisus,1
Fabales,Fabaceae,Argyrolobium,90
Fabales,Fabaceae,Sellocharis,1
Fabales,Fabaceae,Spartium,1
Fabales,Fabaceae,Anarthrophyllum,14
Fabales,Fabaceae,Genista,123
Fabales,Fabaceae,Erinacea,2
Fabales,Fabaceae,Hesperolaburnum,1
Fabales,Fabaceae,Teline,6
Fabales,Fabaceae,Dichilus,5
Fabales,Fabaceae,Laburnum,3
Fabales,Fabaceae,Oberholzeria,1
Fabales,Fabaceae,Petteria,2
Fabales,Fabaceae,Adenocarpus,27
Fabales,Fabaceae,Echinospartum,5
Fabales,Fabaceae,Melolobium,28
Fabales,Fabaceae,Stauracanthus,2
Fabales,Fabaceae,Gonocytisus,3
Fabales,Fabaceae,Lembotropis,1
Fabales,Fabaceae,Calicotome,4
Fabales,Fabaceae,Argyrocytisus,1
Fabales,Fabaceae,Aganope,10
Fabales,Fabaceae,Dalbergiella,3
Fabales,Fabaceae,Tephrosia,345
Fabales,Fabaceae,Philenoptera,5
Fabales,Fabaceae,Wisteria,9
Fabales,Fabaceae,Millettia,194
Fabales,Fabaceae,Lonchocarpus,170
Fabales,Fabaceae,Piscidia,7
Fabales,Fabaceae,Antheroporum,3
Fabales,Fabaceae,Austrosteenisia,3
Fabales,Fabaceae,Platycyamus,2
Fabales,Fabaceae,Dahlstedtia,9
Fabales,Fabaceae,Hesperothamnus,5
Fabales,Fabaceae,Paraderris,1
Fabales,Fabaceae,Apurimacia,6
Fabales,Fabaceae,Ptycholobium,3
Fabales,Fabaceae,Mundulea,13
Fabales,Fabaceae,Afgekia,3
Fabales,Fabaceae,Craibia,10
Fabales,Fabaceae,Dewevrea,2
Fabales,Fabaceae,Ostryocarpus,2
Fabales,Fabaceae,Willardia,4
Fabales,Fabaceae,Chadsia,9
Fabales,Fabaceae,Craspedolobium,2
Fabales,Fabaceae,Derris,90
Fabales,Fabaceae,Solori,1
Fabales,Fabaceae,Kunstleria,8
Fabales,Fabaceae,Sylvichadsia,5
Fabales,Fabaceae,Xeroderris,2
Fabales,Fabaceae,Endosamara,1
Fabales,Fabaceae,Schefflerodendron,4
Fabales,Fabaceae,Platysepalum,12
Fabales,Fabaceae,Disynstemon,1
Fabales,Fabaceae,Leptoderris,26
Fabales,Fabaceae,Deguelia,6
Fabales,Fabaceae,Callerya,20
Fabales,Fabaceae,Fordia,16
Fabales,Fabaceae,Pongamiopsis,3
Fabales,Fabaceae,Emerus,1
Fabales,Fabaceae,Sesbania,61
Fabales,Fabaceae,Vataireopsis,4
Fabales,Fabaceae,Vatairea,8
Fabales,Fabaceae,Luetzelburgia,15
Fabales,Fabaceae,Sweetia,3
Fabales,Fabaceae,Lathyrus,183
Fabales,Fabaceae,Vavilovia,2
Fabales,Fabaceae,Lens,8
Fabales,Fabaceae,Vicia,241
Fabales,Fabaceae,Pisum,3
Fabales,Fabaceae,Strophostyles,4
Fabales,Fabaceae,Calopogonium,10
Fabales,Fabaceae,Ophrestia,15
Fabales,Fabaceae,Amphicarpaea,8
Fabales,Fabaceae,Ramirezella,9
Fabales,Fabaceae,Cleobulia,4
Fabales,Fabaceae,Paracalyx,6
Fabales,Fabaceae,Wajira,5
Fabales,Fabaceae,Pseudovigna,2
Fabales,Fabaceae,Dysolobium,6
Fabales,Fabaceae,Eminia,4
Fabales,Fabaceae,Clitoria,67
Fabales,Fabaceae,Cochlianthus,2
Fabales,Fabaceae,Phylacium,2
Fabales,Fabaceae,Dolichopsis,2
Fabales,Fabaceae,Cologania,13
Fabales,Fabaceae,Pueraria,17
Fabales,Fabaceae,Vandasina,1
Fabales,Fabaceae,Bolusafra,1
Fabales,Fabaceae,Otoptera,2
Fabales,Fabaceae,Mucuna,96
Fabales,Fabaceae,Mysanthus,1
Fabales,Fabaceae,Dipogon,1
Fabales,Fabaceae,Alistilus,3
Fabales,Fabaceae,Rhodopis,2
Fabales,Fabaceae,Cochliasanthus,1
Fabales,Fabaceae,Helicotropis,1
Fabales,Fabaceae,Sinodolichos,2
Fabales,Fabaceae,Centrosema,49
Fabales,Fabaceae,Phaseolus,108
Fabales,Fabaceae,Canavalia,76
Fabales,Fabaceae,Teyleria,3
Fabales,Fabaceae,Neonotonia,2
Fabales,Fabaceae,Lackeya,1
Fabales,Fabaceae,Adenodolichos,23
Fabales,Fabaceae,Erythrina,133
Fabales,Fabaceae,Galactia,108
Fabales,Fabaceae,Pseudeminia,4
